Time Stamp;$pressure_measured_ECC$;
10.01.2025 14:04:08;3.21;
10.01.2025 14:04:09;3.2;
10.01.2025 14:04:10;3.21;
10.01.2025 14:04:25;3.21;
10.01.2025 14:04:26;3.22;
10.01.2025 14:04:27;3.21;
10.01.2025 14:04:32;3.21;
10.01.2025 14:04:33;3.2;
10.01.2025 14:04:34;3.21;
10.01.2025 14:04:35;3.2;
10.01.2025 14:04:36;3.21;
10.01.2025 14:04:37;3.2;
10.01.2025 14:04:38;3.2;
10.01.2025 14:04:39;3.21;
10.01.2025 14:04:40;3.21;
10.01.2025 14:04:41;3.2;
10.01.2025 14:04:42;3.21;
10.01.2025 14:04:43;3.21;
10.01.2025 14:04:44;3.2;
10.01.2025 14:04:47;3.2;
10.01.2025 14:04:48;3.21;
10.01.2025 14:05:06;3.21;
10.01.2025 14:05:07;3.22;
10.01.2025 14:05:08;3.22;
10.01.2025 14:05:09;3.21;
10.01.2025 14:05:10;3.22;
10.01.2025 14:05:11;3.21;
10.01.2025 14:05:12;3.22;
10.01.2025 14:05:13;3.21;
10.01.2025 14:05:19;3.21;
10.01.2025 14:05:20;3.22;
10.01.2025 14:05:21;3.21;
10.01.2025 14:05:22;3.21;
10.01.2025 14:05:23;3.22;
10.01.2025 14:05:24;3.21;
10.01.2025 14:05:31;3.21;
10.01.2025 14:05:32;3.22;
10.01.2025 14:05:33;3.22;
10.01.2025 14:05:34;3.21;
10.01.2025 14:05:36;3.21;
10.01.2025 14:05:37;3.22;
10.01.2025 14:05:38;3.21;
10.01.2025 14:05:39;3.22;
10.01.2025 14:05:40;3.22;
10.01.2025 14:05:41;3.21;
10.01.2025 14:05:42;3.21;
10.01.2025 14:05:43;3.22;
10.01.2025 14:05:44;3.22;
10.01.2025 14:05:45;3.21;
10.01.2025 14:05:46;3.21;
10.01.2025 14:05:47;3.22;
10.01.2025 14:05:48;3.21;
10.01.2025 14:05:50;3.21;
10.01.2025 14:05:51;3.22;
10.01.2025 14:05:52;3.21;
10.01.2025 14:05:54;3.21;
10.01.2025 14:05:55;3.22;
10.01.2025 14:05:56;3.21;
10.01.2025 14:05:57;3.22;
10.01.2025 14:05:58;3.21;
10.01.2025 14:05:59;3.22;
10.01.2025 14:06:00;3.21;
10.01.2025 14:06:01;3.21;
10.01.2025 14:06:02;3.22;
10.01.2025 14:06:03;3.21;
10.01.2025 14:06:04;3.21;
10.01.2025 14:06:05;3.22;
10.01.2025 14:06:06;3.22;
10.01.2025 14:06:07;3.21;
10.01.2025 14:06:08;3.2;
10.01.2025 14:06:09;3.21;
10.01.2025 14:06:10;3.22;
10.01.2025 14:06:11;3.22;
10.01.2025 14:06:12;3.21;
10.01.2025 14:06:13;3.21;
10.01.2025 14:06:14;3.22;
10.01.2025 14:06:15;3.22;
10.01.2025 14:06:16;3.21;
10.01.2025 14:06:17;3.21;
10.01.2025 14:06:18;3.22;
10.01.2025 14:06:21;3.22;
10.01.2025 14:06:22;3.21;
10.01.2025 14:06:23;3.22;
10.01.2025 14:06:26;3.22;
10.01.2025 14:06:27;3.21;
10.01.2025 14:06:28;3.22;
10.01.2025 14:06:29;3.22;
10.01.2025 14:06:30;3.21;
10.01.2025 14:06:32;3.21;
10.01.2025 14:06:33;3.22;
10.01.2025 14:06:37;3.22;
10.01.2025 14:06:38;3.21;
10.01.2025 14:06:39;3.22;
10.01.2025 14:06:40;3.21;
10.01.2025 14:06:41;3.21;
10.01.2025 14:06:42;3.22;
10.01.2025 14:06:43;3.21;
10.01.2025 14:06:44;3.22;
10.01.2025 14:06:48;3.22;
10.01.2025 14:06:49;3.21;
10.01.2025 14:06:50;3.22;
10.01.2025 14:06:52;3.22;
10.01.2025 14:06:53;3.21;
10.01.2025 14:06:54;3.22;
10.01.2025 14:06:56;3.22;
10.01.2025 14:06:57;3.21;
10.01.2025 14:06:58;3.22;
10.01.2025 14:07:12;3.22;
10.01.2025 14:07:13;3.21;
10.01.2025 14:07:14;3.22;
10.01.2025 14:07:19;3.22;
10.01.2025 14:07:20;3.23;
10.01.2025 14:07:21;3.22;
10.01.2025 14:07:25;3.22;
10.01.2025 14:07:26;3.21;
10.01.2025 14:07:27;3.22;
10.01.2025 14:07:28;3.21;
10.01.2025 14:07:29;3.21;
10.01.2025 14:07:30;3.22;
10.01.2025 14:07:34;3.22;
10.01.2025 14:07:35;3.23;
10.01.2025 14:07:36;3.22;
10.01.2025 14:07:43;3.22;
10.01.2025 14:07:44;3.21;
10.01.2025 14:07:45;3.22;
10.01.2025 14:07:51;3.22;
10.01.2025 14:07:52;3.21;
10.01.2025 14:07:53;3.23;
10.01.2025 14:07:54;3.21;
10.01.2025 14:07:55;3.21;
10.01.2025 14:07:56;3.22;
10.01.2025 14:07:58;3.22;
10.01.2025 14:07:59;3.23;
10.01.2025 14:08:00;3.21;
10.01.2025 14:08:01;3.22;
10.01.2025 14:08:03;3.22;
10.01.2025 14:08:04;3.21;
10.01.2025 14:08:05;3.22;
10.01.2025 14:08:09;3.22;
10.01.2025 14:08:10;3.21;
10.01.2025 14:08:11;3.22;
10.01.2025 14:08:13;3.22;
10.01.2025 14:08:14;3.21;
10.01.2025 14:08:15;3.23;
10.01.2025 14:08:16;3.21;
10.01.2025 14:08:17;3.22;
10.01.2025 14:08:18;3.21;
10.01.2025 14:08:19;3.23;
10.01.2025 14:08:20;3.22;
10.01.2025 14:08:21;3.21;
10.01.2025 14:08:22;3.22;
10.01.2025 14:08:29;3.22;
10.01.2025 14:08:30;3.23;
10.01.2025 14:08:31;3.22;
10.01.2025 14:08:32;3.21;
10.01.2025 14:08:33;3.22;
10.01.2025 14:08:34;3.21;
10.01.2025 14:08:35;3.22;
10.01.2025 14:08:36;3.22;
10.01.2025 14:08:37;3.21;
10.01.2025 14:08:38;3.22;
10.01.2025 14:08:39;3.21;
10.01.2025 14:08:40;3.22;
10.01.2025 14:08:41;3.23;
10.01.2025 14:08:42;3.22;
10.01.2025 14:08:43;3.23;
10.01.2025 14:08:44;3.22;
10.01.2025 14:08:46;3.22;
10.01.2025 14:08:47;3.23;
10.01.2025 14:08:48;3.22;
10.01.2025 14:08:58;3.22;
10.01.2025 14:08:59;3.23;
10.01.2025 14:09:00;3.22;
10.01.2025 14:09:01;3.23;
10.01.2025 14:09:02;3.22;
10.01.2025 14:09:03;3.22;
10.01.2025 14:09:04;3.23;
10.01.2025 14:09:05;3.22;
10.01.2025 14:09:06;3.22;
10.01.2025 14:09:07;3.23;
10.01.2025 14:09:08;3.22;
10.01.2025 14:09:09;3.22;
10.01.2025 14:09:10;3.23;
10.01.2025 14:09:11;3.22;
10.01.2025 14:09:13;3.22;
10.01.2025 14:09:14;3.24;
10.01.2025 14:09:15;3.23;
10.01.2025 14:09:16;3.23;
10.01.2025 14:09:17;3.22;
10.01.2025 14:09:18;3.22;
10.01.2025 14:09:19;3.23;
10.01.2025 14:09:20;3.23;
10.01.2025 14:09:21;3.22;
10.01.2025 14:09:22;3.22;
10.01.2025 14:09:23;3.23;
10.01.2025 14:09:24;3.22;
10.01.2025 14:09:28;3.22;
10.01.2025 14:09:29;3.23;
10.01.2025 14:09:30;3.22;
10.01.2025 14:09:31;3.22;
10.01.2025 14:09:32;3.23;
10.01.2025 14:09:33;3.22;
10.01.2025 14:09:34;3.22;
10.01.2025 14:09:35;3.23;
10.01.2025 14:09:36;3.22;
10.01.2025 14:09:37;3.23;
10.01.2025 14:09:38;3.22;
10.01.2025 14:09:39;3.23;
10.01.2025 14:09:40;3.22;
10.01.2025 14:09:41;3.22;
10.01.2025 14:09:42;3.23;
10.01.2025 14:09:48;3.23;
10.01.2025 14:09:49;3.24;
10.01.2025 14:09:50;3.23;
10.01.2025 14:09:51;3.22;
10.01.2025 14:09:52;3.22;
10.01.2025 14:09:53;3.23;
10.01.2025 14:09:55;3.23;
10.01.2025 14:09:56;3.22;
10.01.2025 14:09:57;3.23;
10.01.2025 14:09:58;3.24;
10.01.2025 14:09:59;3.23;
10.01.2025 14:10:00;3.23;
10.01.2025 14:10:01;3.22;
10.01.2025 14:10:02;3.22;
10.01.2025 14:10:03;3.23;
10.01.2025 14:10:05;3.23;
10.01.2025 14:10:06;3.22;
10.01.2025 14:10:07;3.23;
10.01.2025 14:10:11;3.23;
10.01.2025 14:10:12;3.22;
10.01.2025 14:10:13;3.23;
10.01.2025 14:10:15;3.23;
10.01.2025 14:10:16;3.22;
10.01.2025 14:10:17;3.23;
10.01.2025 14:10:18;3.22;
10.01.2025 14:10:19;3.23;
10.01.2025 14:10:21;3.23;
10.01.2025 14:10:22;3.22;
10.01.2025 14:10:23;3.22;
10.01.2025 14:10:24;3.23;
10.01.2025 14:10:25;3.22;
10.01.2025 14:10:26;3.23;
10.01.2025 14:10:29;3.23;
10.01.2025 14:10:30;3.22;
10.01.2025 14:10:32;3.22;
10.01.2025 14:10:33;3.23;
10.01.2025 14:10:34;3.22;
10.01.2025 14:10:35;3.23;
10.01.2025 14:10:42;3.23;
10.01.2025 14:10:43;3.22;
10.01.2025 14:10:44;3.23;
10.01.2025 14:10:45;3.23;
10.01.2025 14:10:46;3.22;
10.01.2025 14:10:47;3.23;
10.01.2025 14:10:48;3.23;
10.01.2025 14:10:49;3.22;
10.01.2025 14:10:50;3.23;
10.01.2025 14:10:51;3.23;
10.01.2025 14:10:52;3.22;
10.01.2025 14:10:53;3.22;
10.01.2025 14:10:54;3.23;
10.01.2025 14:10:56;3.23;
10.01.2025 14:10:57;3.22;
10.01.2025 14:10:58;3.23;
10.01.2025 14:11:01;3.23;
10.01.2025 14:11:02;3.22;
10.01.2025 14:11:03;3.22;
10.01.2025 14:11:04;3.23;
10.01.2025 14:11:11;3.23;
10.01.2025 14:11:12;3.24;
10.01.2025 14:11:13;3.23;
10.01.2025 14:11:16;3.23;
10.01.2025 14:11:17;3.24;
10.01.2025 14:11:18;3.23;
10.01.2025 14:11:19;3.24;
10.01.2025 14:11:20;3.23;
10.01.2025 14:11:21;3.22;
10.01.2025 14:11:22;3.23;
10.01.2025 14:11:24;3.23;
10.01.2025 14:11:25;3.22;
10.01.2025 14:11:26;3.23;
10.01.2025 14:11:30;3.23;
10.01.2025 14:11:31;3.24;
10.01.2025 14:11:32;3.23;
10.01.2025 14:11:33;3.22;
10.01.2025 14:11:34;3.24;
10.01.2025 14:11:35;3.24;
10.01.2025 14:11:36;3.23;
10.01.2025 14:11:37;3.23;
10.01.2025 14:11:38;3.24;
10.01.2025 14:11:39;3.23;
10.01.2025 14:11:40;3.23;
10.01.2025 14:11:41;3.24;
10.01.2025 14:11:42;3.23;
10.01.2025 14:11:44;3.23;
10.01.2025 14:11:45;3.22;
10.01.2025 14:11:46;3.23;
10.01.2025 14:11:51;3.23;
10.01.2025 14:11:52;3.24;
10.01.2025 14:11:53;3.23;
10.01.2025 14:11:54;3.24;
10.01.2025 14:11:55;3.23;
10.01.2025 14:11:56;3.23;
10.01.2025 14:11:57;3.24;
10.01.2025 14:11:58;3.24;
10.01.2025 14:11:59;3.23;
10.01.2025 14:12:01;3.23;
10.01.2025 14:12:02;3.24;
10.01.2025 14:12:03;3.24;
10.01.2025 14:12:04;3.23;
10.01.2025 14:12:05;3.24;
10.01.2025 14:12:06;3.24;
10.01.2025 14:12:07;3.23;
10.01.2025 14:12:08;3.24;
10.01.2025 14:12:09;3.24;
10.01.2025 14:12:10;3.23;
10.01.2025 14:12:13;3.23;
10.01.2025 14:12:14;3.24;
10.01.2025 14:12:15;3.24;
10.01.2025 14:12:16;3.23;
10.01.2025 14:12:17;3.23;
10.01.2025 14:12:18;3.24;
10.01.2025 14:12:21;3.24;
10.01.2025 14:12:22;3.23;
10.01.2025 14:12:23;3.24;
10.01.2025 14:12:24;3.24;
10.01.2025 14:12:25;3.23;
10.01.2025 14:12:27;3.23;
10.01.2025 14:12:28;3.24;
10.01.2025 14:12:30;3.24;
10.01.2025 14:12:31;3.23;
10.01.2025 14:12:32;3.24;
10.01.2025 14:12:33;3.24;
10.01.2025 14:12:34;3.23;
10.01.2025 14:12:35;3.24;
10.01.2025 14:12:36;3.23;
10.01.2025 14:12:38;3.23;
10.01.2025 14:12:39;3.22;
10.01.2025 14:12:40;3.23;
10.01.2025 14:12:41;3.23;
10.01.2025 14:12:42;3.24;
10.01.2025 14:12:46;3.24;
10.01.2025 14:12:47;3.23;
10.01.2025 14:12:48;3.24;
10.01.2025 14:12:49;3.23;
10.01.2025 14:12:50;3.24;
10.01.2025 14:12:51;3.23;
10.01.2025 14:12:52;3.24;
10.01.2025 14:12:53;3.24;
10.01.2025 14:12:54;3.23;
10.01.2025 14:12:55;3.24;
10.01.2025 14:12:58;3.24;
10.01.2025 14:12:59;3.23;
10.01.2025 14:13:00;3.24;
10.01.2025 14:13:01;3.23;
10.01.2025 14:13:02;3.23;
10.01.2025 14:13:03;3.24;
10.01.2025 14:13:04;3.22;
10.01.2025 14:13:05;3.23;
10.01.2025 14:13:06;3.24;
10.01.2025 14:13:07;3.24;
10.01.2025 14:13:08;3.23;
10.01.2025 14:13:10;3.23;
10.01.2025 14:13:11;3.24;
10.01.2025 14:13:12;3.24;
10.01.2025 14:13:13;3.23;
10.01.2025 14:13:14;3.24;
10.01.2025 14:13:16;3.24;
10.01.2025 14:13:17;3.23;
10.01.2025 14:13:19;3.23;
10.01.2025 14:13:20;3.24;
10.01.2025 14:13:21;3.23;
10.01.2025 14:13:22;3.24;
10.01.2025 14:13:23;3.23;
10.01.2025 14:13:24;3.25;
10.01.2025 14:13:25;3.24;
10.01.2025 14:13:30;3.24;
10.01.2025 14:13:31;3.23;
10.01.2025 14:13:32;3.24;
10.01.2025 14:13:38;3.24;
10.01.2025 14:13:39;3.23;
10.01.2025 14:13:40;3.24;
10.01.2025 14:13:43;3.24;
10.01.2025 14:13:44;3.23;
10.01.2025 14:13:45;3.24;
10.01.2025 14:13:47;3.24;
10.01.2025 14:13:48;3.23;
10.01.2025 14:13:49;3.24;
10.01.2025 14:13:50;3.24;
10.01.2025 14:13:51;3.25;
10.01.2025 14:13:52;3.23;
10.01.2025 14:13:53;3.24;
10.01.2025 14:13:55;3.24;
10.01.2025 14:13:56;3.25;
10.01.2025 14:13:57;3.23;
10.01.2025 14:13:58;3.24;
10.01.2025 14:14:00;3.24;
10.01.2025 14:14:01;3.25;
10.01.2025 14:14:02;3.23;
10.01.2025 14:14:03;3.23;
10.01.2025 14:14:04;3.24;
10.01.2025 14:14:05;3.24;
10.01.2025 14:14:06;3.23;
10.01.2025 14:14:07;3.23;
10.01.2025 14:14:08;3.24;
10.01.2025 14:14:09;3.23;
10.01.2025 14:14:10;3.24;
10.01.2025 14:14:11;3.23;
10.01.2025 14:14:12;3.24;
10.01.2025 14:14:13;3.23;
10.01.2025 14:14:14;3.24;
10.01.2025 14:14:19;3.24;
10.01.2025 14:14:20;3.23;
10.01.2025 14:14:21;3.24;
10.01.2025 14:14:26;3.24;
10.01.2025 14:14:27;3.23;
10.01.2025 14:14:28;3.23;
10.01.2025 14:14:29;3.24;
10.01.2025 14:14:30;3.24;
10.01.2025 14:14:31;3.25;
10.01.2025 14:14:32;3.24;
10.01.2025 14:14:39;3.24;
10.01.2025 14:14:40;3.25;
10.01.2025 14:14:41;3.23;
10.01.2025 14:14:42;3.25;
10.01.2025 14:14:43;3.24;
10.01.2025 14:14:44;3.24;
10.01.2025 14:14:45;3.23;
10.01.2025 14:14:46;3.24;
10.01.2025 14:14:47;3.23;
10.01.2025 14:14:48;3.24;
10.01.2025 14:14:49;3.23;
10.01.2025 14:14:50;3.24;
10.01.2025 14:14:51;3.25;
10.01.2025 14:14:52;3.24;
10.01.2025 14:14:53;3.23;
10.01.2025 14:14:54;3.24;
10.01.2025 14:14:55;3.25;
10.01.2025 14:14:56;3.24;
10.01.2025 14:14:58;3.24;
10.01.2025 14:14:59;3.25;
10.01.2025 14:15:00;3.24;
10.01.2025 14:15:07;3.24;
10.01.2025 14:15:08;3.25;
10.01.2025 14:15:09;3.24;
10.01.2025 14:15:17;3.24;
10.01.2025 14:15:18;3.25;
10.01.2025 14:15:19;3.25;
10.01.2025 14:15:20;3.24;
10.01.2025 14:15:22;3.24;
10.01.2025 14:15:23;3.23;
10.01.2025 14:15:24;3.23;
10.01.2025 14:15:25;3.24;
10.01.2025 14:15:26;3.25;
10.01.2025 14:15:27;3.24;
10.01.2025 14:15:28;3.23;
10.01.2025 14:15:29;3.24;
10.01.2025 14:15:32;3.24;
10.01.2025 14:15:33;3.23;
10.01.2025 14:15:34;3.24;
10.01.2025 14:15:35;3.24;
10.01.2025 14:15:36;3.23;
10.01.2025 14:15:37;3.25;
10.01.2025 14:15:38;3.24;
10.01.2025 14:15:42;3.24;
10.01.2025 14:15:43;3.25;
10.01.2025 14:15:44;3.25;
10.01.2025 14:15:45;3.24;
10.01.2025 14:15:47;3.24;
10.01.2025 14:15:48;3.25;
10.01.2025 14:15:50;3.25;
10.01.2025 14:15:51;3.24;
10.01.2025 14:15:52;3.24;
10.01.2025 14:15:53;3.25;
10.01.2025 14:15:55;3.25;
10.01.2025 14:15:56;3.24;
10.01.2025 14:15:57;3.25;
10.01.2025 14:16:06;3.25;
10.01.2025 14:16:07;3.24;
10.01.2025 14:16:08;3.25;
10.01.2025 14:16:12;3.25;
10.01.2025 14:16:13;3.24;
10.01.2025 14:16:14;3.25;
10.01.2025 14:16:15;3.25;
10.01.2025 14:16:16;3.24;
10.01.2025 14:16:17;3.24;
10.01.2025 14:16:18;3.25;
10.01.2025 14:16:20;3.25;
10.01.2025 14:16:21;3.23;
10.01.2025 14:16:22;3.24;
10.01.2025 14:16:23;3.24;
10.01.2025 14:16:24;3.23;
10.01.2025 14:16:25;3.24;
10.01.2025 14:16:26;3.25;
10.01.2025 14:16:28;3.25;
10.01.2025 14:16:29;3.24;
10.01.2025 14:16:30;3.24;
10.01.2025 14:16:31;3.25;
10.01.2025 14:16:32;3.24;
10.01.2025 14:16:33;3.24;
10.01.2025 14:16:34;3.25;
10.01.2025 14:16:35;3.24;
10.01.2025 14:16:36;3.26;
10.01.2025 14:16:37;3.25;
10.01.2025 14:16:38;3.24;
10.01.2025 14:16:39;3.25;
10.01.2025 14:16:40;3.25;
10.01.2025 14:16:41;3.24;
10.01.2025 14:16:42;3.25;
10.01.2025 14:16:43;3.25;
10.01.2025 14:16:44;3.24;
10.01.2025 14:16:45;3.24;
10.01.2025 14:16:46;3.25;
10.01.2025 14:16:47;3.24;
10.01.2025 14:16:50;3.24;
10.01.2025 14:16:51;3.25;
10.01.2025 14:16:53;3.25;
10.01.2025 14:16:54;3.24;
10.01.2025 14:16:55;3.25;
10.01.2025 14:17:01;3.25;
10.01.2025 14:17:02;3.24;
10.01.2025 14:17:03;3.25;
10.01.2025 14:17:04;3.24;
10.01.2025 14:17:05;3.25;
10.01.2025 14:17:07;3.25;
10.01.2025 14:17:08;3.24;
10.01.2025 14:17:09;3.24;
10.01.2025 14:17:10;3.25;
10.01.2025 14:17:11;3.25;
10.01.2025 14:17:12;3.24;
10.01.2025 14:17:13;3.25;
10.01.2025 14:17:14;3.24;
10.01.2025 14:17:15;3.25;
10.01.2025 14:17:16;3.25;
10.01.2025 14:17:17;3.24;
10.01.2025 14:17:18;3.24;
10.01.2025 14:17:19;3.25;
10.01.2025 14:17:21;3.25;
10.01.2025 14:17:22;3.24;
10.01.2025 14:17:23;3.25;
10.01.2025 14:17:25;3.25;
10.01.2025 14:17:26;3.24;
10.01.2025 14:17:27;3.25;
10.01.2025 14:17:28;3.24;
10.01.2025 14:17:30;3.24;
10.01.2025 14:17:31;3.25;
10.01.2025 14:17:32;3.25;
10.01.2025 14:17:33;3.24;
10.01.2025 14:17:34;3.25;
10.01.2025 14:17:35;3.24;
10.01.2025 14:17:36;3.24;
10.01.2025 14:17:37;3.25;
10.01.2025 14:17:38;3.24;
10.01.2025 14:17:39;3.25;
10.01.2025 14:17:50;3.25;
10.01.2025 14:17:51;3.24;
10.01.2025 14:17:52;3.25;
10.01.2025 14:17:54;3.25;
10.01.2025 14:17:55;3.24;
10.01.2025 14:17:56;3.24;
10.01.2025 14:17:57;3.25;
10.01.2025 14:18:15;3.25;
10.01.2025 14:18:16;3.26;
10.01.2025 14:18:17;3.25;
10.01.2025 14:18:18;3.24;
10.01.2025 14:18:19;3.25;
10.01.2025 14:18:21;3.25;
10.01.2025 14:18:22;3.24;
10.01.2025 14:18:23;3.25;
10.01.2025 14:18:28;3.25;
10.01.2025 14:18:29;3.24;
10.01.2025 14:18:31;3.24;
10.01.2025 14:18:32;3.25;
10.01.2025 14:18:33;3.24;
10.01.2025 14:18:34;3.25;
10.01.2025 14:18:35;3.25;
10.01.2025 14:18:36;3.24;
10.01.2025 14:18:37;3.25;
10.01.2025 14:18:38;3.25;
10.01.2025 14:18:39;3.24;
10.01.2025 14:18:40;3.25;
10.01.2025 14:18:44;3.25;
10.01.2025 14:18:45;3.26;
10.01.2025 14:18:46;3.26;
10.01.2025 14:18:47;3.25;
10.01.2025 14:18:53;3.25;
10.01.2025 14:18:54;3.26;
10.01.2025 14:18:55;3.25;
10.01.2025 14:18:57;3.25;
10.01.2025 14:18:58;3.26;
10.01.2025 14:18:59;3.25;
10.01.2025 14:19:02;3.25;
10.01.2025 14:19:03;3.26;
10.01.2025 14:19:04;3.26;
10.01.2025 14:19:05;3.25;
10.01.2025 14:19:06;3.25;
10.01.2025 14:19:07;3.26;
10.01.2025 14:19:08;3.26;
10.01.2025 14:19:09;3.25;
10.01.2025 14:19:10;3.25;
10.01.2025 14:19:11;3.26;
10.01.2025 14:19:12;3.25;
10.01.2025 14:19:13;3.26;
10.01.2025 14:19:14;3.26;
10.01.2025 14:19:15;3.25;
10.01.2025 14:19:16;3.26;
10.01.2025 14:19:19;3.26;
10.01.2025 14:19:20;3.27;
10.01.2025 14:19:21;3.25;
10.01.2025 14:19:23;3.25;
10.01.2025 14:19:24;3.26;
10.01.2025 14:19:25;3.25;
10.01.2025 14:19:28;3.25;
10.01.2025 14:19:29;3.26;
10.01.2025 14:19:30;3.25;
10.01.2025 14:19:31;3.26;
10.01.2025 14:19:32;3.25;
10.01.2025 14:19:35;3.25;
10.01.2025 14:19:36;3.26;
10.01.2025 14:19:37;3.25;
10.01.2025 14:19:38;3.26;
10.01.2025 14:19:39;3.25;
10.01.2025 14:19:40;3.25;
10.01.2025 14:19:41;3.26;
10.01.2025 14:19:42;3.25;
10.01.2025 14:19:43;3.25;
10.01.2025 14:19:44;3.26;
10.01.2025 14:19:45;3.25;
10.01.2025 14:19:46;3.26;
10.01.2025 14:19:47;3.25;
10.01.2025 14:19:51;3.25;
10.01.2025 14:19:52;3.26;
10.01.2025 14:19:53;3.26;
10.01.2025 14:19:54;3.25;
10.01.2025 14:19:55;3.26;
10.01.2025 14:19:57;3.26;
10.01.2025 14:19:58;3.27;
10.01.2025 14:19:59;3.27;
10.01.2025 14:20:00;3.25;
10.01.2025 14:20:01;3.26;
10.01.2025 14:20:02;3.26;
10.01.2025 14:20:03;3.25;
10.01.2025 14:20:04;3.24;
10.01.2025 14:20:05;3.25;
10.01.2025 14:20:07;3.25;
10.01.2025 14:20:08;3.26;
10.01.2025 14:20:10;3.26;
10.01.2025 14:20:11;3.25;
10.01.2025 14:20:13;3.25;
10.01.2025 14:20:14;3.26;
10.01.2025 14:20:15;3.25;
10.01.2025 14:20:16;3.25;
10.01.2025 14:20:17;3.26;
10.01.2025 14:20:18;3.25;
10.01.2025 14:20:22;3.25;
10.01.2025 14:20:23;3.26;
10.01.2025 14:20:25;3.26;
10.01.2025 14:20:26;3.25;
10.01.2025 14:20:27;3.25;
10.01.2025 14:20:28;3.26;
10.01.2025 14:20:29;3.26;
10.01.2025 14:20:30;3.25;
10.01.2025 14:20:31;3.26;
10.01.2025 14:20:32;3.26;
10.01.2025 14:20:33;3.25;
10.01.2025 14:20:34;3.25;
10.01.2025 14:20:35;3.26;
10.01.2025 14:20:36;3.25;
10.01.2025 14:20:37;3.26;
10.01.2025 14:20:38;3.25;
10.01.2025 14:20:39;3.25;
10.01.2025 14:20:40;3.26;
10.01.2025 14:20:43;3.26;
10.01.2025 14:20:44;3.25;
10.01.2025 14:20:45;3.26;
10.01.2025 14:20:49;3.26;
10.01.2025 14:20:50;3.27;
10.01.2025 14:20:51;3.27;
10.01.2025 14:20:52;3.26;
10.01.2025 14:20:54;3.26;
10.01.2025 14:20:55;3.27;
10.01.2025 14:20:56;3.26;
10.01.2025 14:20:57;3.26;
10.01.2025 14:20:58;3.25;
10.01.2025 14:20:59;3.26;
10.01.2025 14:21:02;3.26;
10.01.2025 14:21:03;3.27;
10.01.2025 14:21:04;3.26;
10.01.2025 14:21:07;3.26;
10.01.2025 14:21:08;3.25;
10.01.2025 14:21:09;3.26;
10.01.2025 14:21:17;3.26;
10.01.2025 14:21:18;3.25;
10.01.2025 14:21:19;3.26;
10.01.2025 14:21:24;3.26;
10.01.2025 14:21:25;3.25;
10.01.2025 14:21:26;3.25;
10.01.2025 14:21:27;3.26;
10.01.2025 14:21:34;3.26;
10.01.2025 14:21:35;3.27;
10.01.2025 14:21:36;3.26;
10.01.2025 14:21:42;3.26;
10.01.2025 14:21:43;3.27;
10.01.2025 14:21:44;3.27;
10.01.2025 14:21:45;3.26;
10.01.2025 14:21:46;3.26;
10.01.2025 14:21:47;3.27;
10.01.2025 14:21:48;3.27;
10.01.2025 14:21:49;3.26;
10.01.2025 14:21:50;3.27;
10.01.2025 14:21:51;3.27;
10.01.2025 14:21:52;3.26;
10.01.2025 14:21:55;3.26;
10.01.2025 14:21:56;3.27;
10.01.2025 14:21:57;3.26;
10.01.2025 14:21:58;3.27;
10.01.2025 14:22:00;3.27;
10.01.2025 14:22:01;3.26;
10.01.2025 14:22:02;3.26;
10.01.2025 14:22:03;3.27;
10.01.2025 14:22:04;3.26;
10.01.2025 14:22:05;3.26;
10.01.2025 14:22:06;3.27;
10.01.2025 14:22:07;3.26;
10.01.2025 14:22:08;3.26;
10.01.2025 14:22:09;3.27;
10.01.2025 14:22:10;3.27;
10.01.2025 14:22:11;3.26;
10.01.2025 14:22:12;3.27;
10.01.2025 14:22:13;3.26;
10.01.2025 14:22:16;3.26;
10.01.2025 14:22:17;3.28;
10.01.2025 14:22:18;3.26;
10.01.2025 14:22:19;3.27;
10.01.2025 14:22:20;3.26;
10.01.2025 14:22:21;3.27;
10.01.2025 14:22:22;3.27;
10.01.2025 14:22:23;3.26;
10.01.2025 14:22:24;3.27;
10.01.2025 14:22:25;3.27;
10.01.2025 14:22:26;3.26;
10.01.2025 14:22:27;3.26;
10.01.2025 14:22:28;3.27;
10.01.2025 14:22:31;3.27;
10.01.2025 14:22:32;3.26;
10.01.2025 14:22:33;3.27;
10.01.2025 14:22:34;3.27;
10.01.2025 14:22:35;3.26;
10.01.2025 14:22:36;3.27;
10.01.2025 14:22:37;3.27;
10.01.2025 14:22:38;3.26;
10.01.2025 14:22:39;3.27;
10.01.2025 14:22:40;3.27;
10.01.2025 14:22:41;3.26;
10.01.2025 14:22:42;3.27;
10.01.2025 14:22:48;3.27;
10.01.2025 14:22:49;3.26;
10.01.2025 14:22:51;3.26;
10.01.2025 14:22:52;3.27;
10.01.2025 14:22:58;3.27;
10.01.2025 14:22:59;3.26;
10.01.2025 14:23:00;3.27;
10.01.2025 14:23:01;3.26;
10.01.2025 14:23:02;3.26;
10.01.2025 14:23:03;3.27;
10.01.2025 14:23:04;3.26;
10.01.2025 14:23:05;3.27;
10.01.2025 14:23:06;3.28;
10.01.2025 14:23:07;3.27;
10.01.2025 14:23:15;3.27;
10.01.2025 14:23:16;3.26;
10.01.2025 14:23:17;3.26;
10.01.2025 14:23:18;3.27;
10.01.2025 14:23:28;3.27;
10.01.2025 14:23:29;3.26;
